Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2022,ME,Maine,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.8649313978942956,4.795790545596741,9.631678829240638,Disability Type,Vision Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-68.98503133599962 45.254228894000505),-68.98503133599962,45.254228894000505
2022,KS,Kansas,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,4.041295341132285,5.869296913133774,11.796501619666513,Disability Status,Any Disability,Age Group,18-44,POINT (-98.20078122699965 38.34774030000045),-98.20078122699964,38.34774030000045
2022,ID,Idaho,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.462730851301774,6.107947492768638,12.817912264887616,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-114.3637300419997 43.682630005000476),-114.3637300419997,43.68263000500048
2022,WI,Wisconsin,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.483002552013883,6.93828448401696,13.07291889921816,Disability Type,Cognitive Disability,Sex,Male,POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,NM,New Mexico,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.244200317766478,7.116394144093465,12.838673326222086,Disability Status,No Disability,Sex,Female,POINT (-106.24058098499967 34.52088095200048),-106.24058098499968,34.52088095200048
2022,WV,West Virginia,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.415908895698057,6.785620842679269,13.091984656682632,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-80.71264013499967 38.66551020200046),-80.71264013499967,38.66551020200046
2022,US,"United States, DC & Territories",Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,3.4242626545931514,7.558516743045645,14.617108474529024,Disability Status,Any Disability,Age Group,18-24,POINT (-84.664116998159 49.908288637533),-84.664116998159,49.908288637533
2022,CA,California,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,4.48863636973214,7.236339342754344,14.92132815924254,Disability Status,No Disability,Age Group,65+,POINT (-120.99999953799971 37.63864012300047),-120.99999953799971,37.63864012300047
2022,MD,Maryland,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,2.6741486494265287,5.8289456176102075,11.237171963383721,Disability Status,Any Disability,Sex,Female,POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,IA,Iowa,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.86702563949741,5.655991810819852,10.808959976974403,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-93.81649055599968 42.46940091300047),-93.81649055599968,42.46940091300047
2022,MD,Maryland,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,4.084294226368599,5.3471075307174685,11.235233326547796,Disability Type,Vision Disability,Sex,Male,POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,MA,Massachusetts,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.714694743820879,4.59511985013459,11.193312311981844,Disability Status,Any Disability,Sex,Male,POINT (-72.08269067499964 42.27687047000046),-72.08269067499964,42.27687047000046
2022,NE,Nebraska,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.009149716158869,5.713732805509369,11.200144364018984,Disability Status,Any Disability,Sex,Female,POINT (-99.36572062299967 41.6410409880005),-99.36572062299967,41.6410409880005
2022,PA,Pennsylvania,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.44500143383527,5.736572297479192,13.408107573385822,Disability Type,Hearing Disability,Race/Ethnicity,Hispanic,POINT (-77.86070029399963 40.79373015200048),-77.86070029399963,40.79373015200048
2022,OH,Ohio,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.9473901492654373,6.931471805599453,13.413340515160842,Disability Type,Cognitive Disability,Age Group,25-44,POINT (-82.40426005599966 40.06021014100048),-82.40426005599966,40.06021014100048
2022,ND,North Dakota,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,4.29592393562047,3.9889840465642745,9.386476169683052,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-100.11842104899966 47.47531977900047),-100.11842104899966,47.47531977900047
2022,IA,Iowa,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.1484533605716547,5.6131281063880705,11.38978560712709,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-93.81649055599968 42.46940091300047),-93.81649055599968,42.46940091300047
2022,PA,Pennsylvania,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,4.005513348515485,5.2574953720277815,13.127665297353984,Disability Status,Any Disability,Age Group,18-44,POINT (-77.86070029399963 40.79373015200048),-77.86070029399963,40.79373015200048
2022,DE,Delaware,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.8324595302186655,6.670818213124229,12.77699585232926,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),-75.57774116799965,39.008830667000495
2022,FL,Florida,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.6402142821326553,5.638354669333745,13.82124210124431,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-81.92896053899966 28.932040377000476),-81.92896053899966,28.93204037700048
2022,OK,Oklahoma,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.429625613473161,7.046647277848756,13.14694866716264,Disability Status,Any Disability,Sex,Female,POINT (-97.52107021399968 35.47203135600046),-97.52107021399968,35.47203135600046
2022,SC,South Carolina,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.772588722239781,4.584967478670572,11.114460796506808,Disability Status,Any Disability,Sex,Female,POINT (-81.04537120699968 33.998821303000454),-81.04537120699968,33.998821303000454
2022,NM,New Mexico,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Prevalence,1.5260563034950492,3.044522437723423,8.615408238913192,Disability Status,Any Disability,Age Group,45-64,POINT (-106.24058098499967 34.52088095200048),-106.24058098499968,34.52088095200048
2022,CO,Colorado,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,4.359269647551265,6.285998094508865,12.780439105411505,Disability Status,Any Disability,Age Group,18-44,POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,MI,Michigan,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,4.225372824628505,5.3471075307174685,12.44691072129944,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-84.71439026999968 44.6613195430005),-84.71439026999968,44.6613195430005
2022,DE,Delaware,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,4.3254562831854875,5.564520407322694,11.322866048003833,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-75.57774116799965 39.008830667000495),-75.57774116799965,39.008830667000495
2022,CO,Colorado,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.8918202981106265,5.2574953720277815,11.393635043778904,Disability Type,Hearing Disability,Race/Ethnicity,Hispanic,POINT (-106.13361092099967 38.843840757000464),-106.13361092099969,38.843840757000464
2022,WI,Wisconsin,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.225372824628505,7.753623546559746,13.96243030031992,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,WY,Wyoming,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,2.760009940032921,4.634728988229636,9.993511055183717,Disability Status,No Disability,Age Group,18-44,POINT (-108.10983035299967 43.23554134300048),-108.10983035299968,43.23554134300048
2022,MT,Montana,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.9166621291071535,6.4382399860187505,13.334461772476653,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-109.42442064499971 47.06652897200047),-109.42442064499971,47.06652897200047
2022,HI,Hawaii,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.204692619390966,4.6443908991413725,9.836653064348905,Disability Type,Vision Disability,Sex,Male,POINT (-157.85774940299973 21.304850435000446),-157.85774940299973,21.304850435000446
2022,HHS8,HHS Region 8,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,3.8877303128591016,7.75491027202143,12.895139010878516,Disability Type,Mobility Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-83.268465590494 62.191981423378),-83.268465590494,62.191981423378
2022,AL,Alabama,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,3.3032169733019514,4.290459441148391,11.625271524801766,Disability Status,Any Disability,Age Group,18-44,POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,CA,California,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,3.9684033388642534,5.996452088619021,13.93506624376983,Disability Status,Any Disability,Age Group,45-64,POINT (-120.99999953799971 37.63864012300047),-120.99999953799971,37.63864012300047
2022,HHS10,HHS Region 10,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,2.151762203259462,6.70196036600254,12.578191220325259,Disability Status,No Disability,Sex,Male,POINT (-82.589898572573 47.502201718348),-82.589898572573,47.502201718348
2022,AL,Alabama,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.115779842942166,6.09807428216624,13.267609385200915,Disability Status,No Disability,Sex,Male,POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,NM,New Mexico,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,3.2308043957334744,4.919980925828125,10.461645134949325,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-106.24058098499967 34.52088095200048),-106.24058098499968,34.52088095200048
2022,TX,Texas,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,4.535820107853298,7.630946580890459,14.426177896783926,Disability Status,No Disability,Age Group,65+,POINT (-99.42677020599967 31.827240407000488),-99.42677020599967,31.827240407000488
2022,KS,Kansas,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,3.8437441646748516,5.332718793265369,10.570239421736542,Disability Type,Vision Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-98.20078122699965 38.34774030000045),-98.20078122699964,38.34774030000045
2022,MA,Massachusetts,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,4.545420181582317,7.095064377287131,13.258504860776489,Disability Type,Mobility Disability,Sex,Female,POINT (-72.08269067499964 42.27687047000046),-72.08269067499964,42.27687047000046
2022,SD,South Dakota,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,3.299533727885655,6.429719478039138,11.235378524776632,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-100.3735306369997 44.353130053000484),-100.3735306369997,44.35313005300048
2022,NC,North Carolina,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,2.917770732084279,3.295836866004329,10.486959366286973,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-79.15925046299964 35.466220975000454),-79.15925046299964,35.466220975000454
2022,NJ,New Jersey,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,2.9856819377004897,4.2626798770413155,11.424520389961815,Disability Status,Any Disability,Age Group,18-44,POINT (-74.27369128799967 40.13057004800049),-74.27369128799967,40.13057004800049
2022,WI,Wisconsin,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,3.8088822465086327,6.602587892189336,12.375216084433369,Disability Type,Mobility Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,HI,Hawaii,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,4.354141431184346,7.346010209913293,12.638043355915602,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-157.85774940299973 21.304850435000446),-157.85774940299973,21.304850435000446
