Year,LocationAbbr,LocationDesc,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,Geolocation,Longitude,Latitude
2022,NE,Nebraska,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,70.9,1129.0,384860.0,Disability Status,No Disability,Age Group,18-44,POINT (-99.36572062299967 41.6410409880005),-99.36572062299967,41.6410409880005
2022,IN,Indiana,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,80.3,287.0,316929.0,Disability Status,No Disability,Age Group,18-24,POINT (-86.14996019399968 39.766910452000445),-86.14996019399968,39.766910452000445
2022,WI,Wisconsin,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,17.9,409.0,250182.0,Disability Status,No Disability,Age Group,18-44,POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,VA,Virginia,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,11.4,21.0,15757.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-78.45789046299967 37.54268067400045),-78.45789046299967,37.54268067400045
2022,ND,North Dakota,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,13.061814268361173,976.6594802176393,433333.8937892079,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-100.11842104899966 47.47531977900047),-100.11842104899966,47.47531977900047
2022,ND,North Dakota,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,17.4,40.0,9836.0,Disability Status,Any Disability,Age Group,18-44,POINT (-100.11842104899966 47.47531977900047),-100.11842104899966,47.47531977900047
2022,AZ,Arizona,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,91.1,3856.0,1732272.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-111.76381127699972 34.865970280000454),-111.76381127699972,34.865970280000454
2022,ME,Maine,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,53.5,718.0,83218.0,Disability Status,Any Disability,Sex,Male,POINT (-68.98503133599962 45.254228894000505),-68.98503133599962,45.254228894000505
2022,NH,New Hampshire,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,55.2,694.0,86186.0,Disability Status,Any Disability,Sex,Female,POINT (-71.50036091999965 43.65595011300047),-71.50036091999965,43.65595011300047
2022,MN,Minnesota,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,99.2,3078.0,555133.0,Disability Status,No Disability,Age Group,65+,POINT (-94.79420050299967 46.35564873600049),-94.79420050299969,46.35564873600049
2022,HHS2,HHS Region 2,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,20.1,563.0,395642.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-85.995181027065 54.627624654386),-85.995181027065,54.627624654386
2022,FL,Florida,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,58.9,843.0,1237925.0,Disability Type,Cognitive Disability,Sex,Male,POINT (-81.92896053899966 28.932040377000476),-81.92896053899966,28.93204037700048
2022,ND,North Dakota,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,98.3,73.0,17460.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-100.11842104899966 47.47531977900047),-100.11842104899966,47.47531977900047
2022,GA,Georgia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,51.1,1702.0,2059314.0,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-83.62758034599966 32.83968109300048),-83.62758034599966,32.83968109300048
2022,VT,Vermont,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,20.0,81.0,8378.0,Disability Status,Any Disability,Age Group,18-44,POINT (-72.51764079099962 43.62538123900049),-72.51764079099962,43.62538123900049
2022,US,"United States, DC & Territories",Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,59.9,15213.0,15188029.0,Disability Status,Any Disability,Age Group,18-44,POINT (-79.567073973519 61.704530106153),-79.567073973519,61.704530106153
2022,DC,District of Columbia,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,38.9,86.0,18056.0,Disability Type,Cognitive Disability,Sex,Male,POINT (-77.03196112699965 38.89037138500049),-77.03196112699965,38.89037138500049
2022,NM,New Mexico,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,47.3,190.0,69923.0,Disability Status,Any Disability,Sex,Female,POINT (-106.24058098499967 34.52088095200048),-106.24058098499968,34.52088095200048
2022,HHS6,HHS Region 6,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,73.2,10343.0,6953346.0,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-69.041480845745 57.234750255912),-69.041480845745,57.234750255912
2022,AL,Alabama,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,15.3,87.0,90798.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,IL,Illinois,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Prevalence,16.6,47.0,132533.0,Disability Status,Any Disability,Age Group,18-44,POINT (-88.99771017799969 40.48501028300046),-88.99771017799969,40.48501028300046
2022,WI,Wisconsin,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,57.2,1414.0,360725.0,Disability Status,No Disability,Age Group,65+,POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,MD,Maryland,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,66.1,3396.0,1060535.0,Disability Status,No Disability,Sex,Male,POINT (-76.60926011099963 39.29058096400047),-76.60926011099963,39.29058096400047
2022,WA,Washington,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,54.3,195.0,80034.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-120.47001078999972 47.52227862900048),-120.47001078999972,47.52227862900048
2022,HI,Hawaii,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,82.6,300.0,37212.0,Disability Type,Vision Disability,Sex,Male,POINT (-157.85774940299973 21.304850435000446),-157.85774940299973,21.304850435000446
2022,TN,Tennessee,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,66.5,722.0,1095610.0,Disability Status,No Disability,Age Group,18-44,POINT (-85.77449091399967 35.68094058000048),-85.77449091399967,35.68094058000048
2022,NC,North Carolina,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,12.6,55.0,131355.0,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-79.15925046299964 35.466220975000454),-79.15925046299964,35.466220975000454
2022,CA,California,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,87.3,170.0,430189.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-120.99999953799971 37.63864012300047),-120.99999953799971,37.63864012300047
2022,WI,Wisconsin,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,36.99721042288652,884.9876737970258,513821.73262586957,Disability Status,No Disability,Race/Ethnicity,Hispanic,POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,CT,Connecticut,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Prevalence,16.0,84.0,38331.0,Disability Status,Any Disability,Age Group,18-44,POINT (-72.64984095199964 41.56266102000046),-72.64984095199964,41.56266102000046
2022,WV,West Virginia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,48.4,452.0,148711.0,Disability Status,Any Disability,Sex,Male,POINT (-80.71264013499967 38.66551020200046),-80.71264013499967,38.66551020200046
2022,IL,Illinois,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,67.8,1000.0,2386729.0,Disability Status,No Disability,Sex,Male,POINT (-88.99771017799969 40.48501028300046),-88.99771017799969,40.48501028300046
2022,FL,Florida,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,51.1,2010.0,3859245.0,Disability Status,No Disability,Age Group,36-50,POINT (-81.92896053899966 28.932040377000476),-81.92896053899966,28.93204037700048
2022,MI,Michigan,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,25.3,139.0,187385.0,Disability Status,Any Disability,Age Group,18-44,POINT (-84.71439026999968 44.6613195430005),-84.71439026999968,44.6613195430005
2022,AR,Arkansas,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,91.2,2535.0,1126277.0,Disability Status,No Disability,Age Group,36-50,POINT (-92.27449074299966 34.74865012400045),-92.27449074299966,34.74865012400045
2022,HHS4,HHS Region 4,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,51.5,4981.0,4302445.0,Disability Status,Any Disability,Sex,Female,POINT (-88.748252618962 51.744114338811),-88.748252618962,51.744114338811
2022,WI,Wisconsin,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,11.9,39.0,23820.0,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-89.81637074199966 44.39319117400049),-89.81637074199966,44.39319117400049
2022,VT,Vermont,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,51.1,404.0,26035.0,Disability Type,Mobility Disability,Age Group,25-44,POINT (-72.51764079099962 43.62538123900049),-72.51764079099962,43.62538123900049
2022,AZ,Arizona,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,84.1,977.0,368292.0,Disability Type,Hearing Disability,Race/Ethnicity,Hispanic,POINT (-111.76381127699972 34.865970280000454),-111.76381127699972,34.865970280000454
2022,HHS6,HHS Region 6,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,50.5,3573.0,2151599.0,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",POINT (-79.295558085941 48.922903365431),-79.295558085941,48.922903365431
2022,NV,Nevada,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,14.3,10.0,13253.0,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",POINT (-117.07184056399967 39.493240390000494),-117.07184056399969,39.493240390000494
2022,PR,Puerto Rico,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,13.5,245.0,148579.0,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-84.432419712264 50.568664181038),-84.432419712264,50.568664181038
2022,AL,Alabama,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,23.4558354137147,568.8485803897917,238196.76666922966,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-86.63186076199969 32.84057112200048),-86.63186076199969,32.84057112200048
2022,IL,Illinois,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,22.355668691702018,137.52123054419636,121982.97093735175,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-88.99771017799969 40.48501028300046),-88.99771017799969,40.48501028300046
2022,US,"United States, DC & Territories",Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,48.6,17964.0,9724247.0,Disability Status,Any Disability,Age Group,45-64,POINT (-89.168984649250 60.146341139447),-89.16898464925,60.146341139447
2022,AR,Arkansas,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,42.7,512.0,266913.0,Disability Status,No Disability,Sex,Male,POINT (-92.27449074299966 34.74865012400045),-92.27449074299966,34.74865012400045
2022,WV,West Virginia,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,59.7,587.0,175936.0,Disability Status,No Disability,Sex,Female,POINT (-80.71264013499967 38.66551020200046),-80.71264013499967,38.66551020200046
2022,MS,Mississippi,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,10.0,236.0,132158.0,Disability Status,No Disability,Sex,Male,POINT (-89.53803082499968 32.745510099000455),-89.53803082499968,32.745510099000455
2022,OR,Oregon,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,56.2,53.0,55851.0,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",POINT (-120.15503132599969 44.56744942400047),-120.15503132599969,44.56744942400047
2022,ND,North Dakota,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,65.8,624.0,145485.0,Disability Status,No Disability,Age Group,18-44,POINT (-100.11842104899966 47.47531977900047),-100.11842104899966,47.47531977900047
2022,HHS7,HHS Region 7,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,18.5,124.0,39862.0,Disability Status,Any Disability,Race/Ethnicity,Hispanic,POINT (-75.163941246292 45.008867370412),-75.163941246292,45.008867370412
2022,SD,South Dakota,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,11.1,89.0,7526.0,Disability Status,Any Disability,Age Group,65+,POINT (-100.3735306369997 44.353130053000484),-100.3735306369997,44.35313005300048
2022,VT,Vermont,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,27.7,56.0,10538.0,Disability Status,No Disability,Age Group,18-24,POINT (-72.51764079099962 43.62538123900049),-72.51764079099962,43.62538123900049
2022,HHS4,HHS Region 4,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,58.6,5951.0,7354489.0,Disability Status,No Disability,Sex,Male,POINT (-89.197382656899 42.415668482621),-89.197382656899,42.415668482621
