Rowid,Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,Geolocation,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
587,2022,WV,West Virginia,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,59.7,59.7,,,55.8,63.4,587,175936,Disability Status,No Disability,Sex,Female,HLTHRB,TESTEVER,POINT (-80.71264013499967 38.66551020200046),54,YESNO02,AGEADJPREV,DISSTAT,NODIS,SEX,GENF
236,2022,MS,Mississippi,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,10,10,,,8.6,11.6,236,132158,Disability Status,No Disability,,,PREVENT,DENTIST,POINT (-89.53803082499968 32.745510099000455),28,YESNO01,AGEADJPREV,DISSTAT,NODIS,,
53,2022,OR,Oregon,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,56.2,56.2,,,44.7,67.1,53,55851,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,TESTEVER,POINT (-120.15503132599969 44.56744942400047),41,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,MRC
624,2022,ND,North Dakota,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Prevalence,65.8,65.8,,,62.4,69,624,145485,Disability Status,No Disability,Age Group,18-44,PREVENT,PHYSICAL,POINT (-100.11842104899966 47.47531977900047),38,YESNO01,PREV,DISSTAT,NODIS,AGEGRP,AGE01
124,2022,HHS7,HHS Region 7,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,18.5,18.5,,,14.4,23.4,124,39862,Disability Status,Any Disability,Race/Ethnicity,Hispanic,HLTHRB,SMOKE,,86,SMOKE02,AGEADJPREV,DISSTAT,DISABL,RACE,HIS
89,2022,SD,South Dakota,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Prevalence,11.1,11.1,,,6.1,19.2,89,7526,Disability Status,Any Disability,Age Group,65+,PREVENT,PHYSICAL,POINT (-100.3735306369997 44.353130053000484),46,YESNO02,PREV,DISSTAT,DISABL,AGEGRP,AGE03
56,2022,VT,Vermont,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Prevalence,27.7,27.7,,,21.1,35.4,56,10538,Disability Status,No Disability,Age Group,18-24,HLTHRB,TESTEVER,POINT (-72.51764079099962 43.62538123900049),50,YESNO01,PREV,DISSTAT,NODIS,AGEGRP,AGE04
5951,2022,HHS4,HHS Region 4,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,58.6,58.6,,,57,60.2,5951,7354489,Disability Status,No Disability,Sex,Male,HLTHRB,TESTEVER,,83,YESNO02,AGEADJPREV,DISSTAT,NODIS,SEX,GENM
188,2022,AK,Alaska,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,14.5,14.5,,,12.1,17.3,188,16233,Disability Status,No Disability,Age Group,45-64,HLTHRB,SMOKE,POINT (-147.72205903599973 64.84507995700051),2,SMOKE01,PREV,DISSTAT,NODIS,AGEGRP,AGE02
110,2022,SD,South Dakota,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,16.7,16.7,,,11.5,23.7,110,18034,Disability Status,Any Disability,,,HLTHRB,ECIG,POINT (-100.3735306369997 44.353130053000484),46,YESNO01,AGEADJPREV,DISSTAT,DISABL,,
535,2022,DE,Delaware,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,98.8,98.8,,,97.4,99.5,535,75536,Disability Status,Any Disability,Age Group,65+,HLTHRB,ECIG,POINT (-75.57774116799965 39.008830667000495),10,YESNO02,PREV,DISSTAT,DISABL,AGEGRP,AGE03
661,2022,HHS1,HHS Region 1,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,6.4,6.4,,,5.6,7.4,661,105461,Disability Status,No Disability,Age Group,65+,HLTHRB,SMOKE,,80,SMOKE01,PREV,DISSTAT,NODIS,AGEGRP,AGE03
140,2022,MO,Missouri,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,65.1,65.1,,,56.3,73,140,126736,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",PREVENT,PHYSICAL,POINT (-92.56630005299968 38.635790776000476),29,YESNO01,AGEADJPREV,DISSTAT,NODIS,RACE,MRC
118,2022,LA,Louisiana,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,90.4,90.4,,,81.7,95.2,118,96814,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,ECIG,POINT (-92.44568007099969 31.31266064400046),22,YESNO02,AGEADJPREV,DISSTAT,NODIS,RACE,MRC
65,2022,MI,Michigan,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,12.7,12.7,,,9.5,16.7,65,69863,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",HLTHRB,SMOKE,POINT (-84.71439026999968 44.6613195430005),26,SMOKE01,AGEADJPREV,DISSTAT,NODIS,RACE,BLK
74,2022,OR,Oregon,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Prevalence,67.9,67.9,,,56.9,77.2,74,74382,Disability Status,Any Disability,Age Group,18-24,HLTHRB,TESTEVER,POINT (-120.15503132599969 44.56744942400047),41,YESNO02,PREV,DISSTAT,DISABL,AGEGRP,AGE04
,2022,AK,Alaska,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,Race/Ethnicity,Hispanic,HLTHRB,TESTEVER,POINT (-147.72205903599973 64.84507995700051),2,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,HIS
265,2022,UT,Utah,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,32.6,32.6,,,29.1,36.3,265,81820,Disability Status,No Disability,Race/Ethnicity,Hispanic,PREVENT,PHYSICAL,POINT (-111.58713063499971 39.360700171000474),49,YESNO02,AGEADJPREV,DISSTAT,NODIS,RACE,HIS
73,2022,TN,Tennessee,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,8.5,8.5,,,6.1,11.8,73,50730,Disability Status,No Disability,Age Group,65+,HLTHRB,SMOKE,POINT (-85.77449091399967 35.68094058000048),47,SMOKE01,PREV,DISSTAT,NODIS,AGEGRP,AGE03
496,2022,DE,Delaware,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,24.5,24.5,,,22.1,27.2,496,123535,Disability Status,No Disability,,,PREVENT,PHYSICAL,POINT (-75.57774116799965 39.008830667000495),10,YESNO02,AGEADJPREV,DISSTAT,NODIS,,
236,2022,HHS1,HHS Region 1,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,17.9,17.9,,,15.2,21,236,91545,Disability Status,No Disability,Race/Ethnicity,"Black, non-Hispanic",PREVENT,PHYSICAL,,80,YESNO02,AGEADJPREV,DISSTAT,NODIS,RACE,BLK
1627,2022,CA,California,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,58.5,58.5,,,55.6,61.4,1627,4389375,Disability Status,Any Disability,,,PREVENT,DENTIST,POINT (-120.99999953799971 37.63864012300047),6,YESNO01,AGEADJPREV,DISSTAT,DISABL,,
661,2022,AZ,Arizona,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,28.4,28.4,,,22.8,34.8,661,257000,Disability Type,Mobility Disability,,,HLTHRB,SMOKE,POINT (-111.76381127699972 34.865970280000454),4,SMOKE02,AGEADJPREV,DISTYPE,MOBDIS,,
883,2022,HHS10,HHS Region 10,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,21.6,21.6,,,19.1,24.3,883,211392,Disability Type,Mobility Disability,,,PREVENT,PHYSICAL,,89,YESNO02,AGEADJPREV,DISTYPE,MOBDIS,,
7540,2022,HHS8,HHS Region 8,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,28.8,28.8,,,28,29.7,7540,1922917,Disability Status,No Disability,,,PREVENT,DENTIST,,87,YESNO02,AGEADJPREV,DISSTAT,NODIS,,
,2022,DE,Delaware,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",PREVENT,PHYSICAL,POINT (-75.57774116799965 39.008830667000495),10,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,MRC
604,2022,IL,Illinois,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Prevalence,63.6,63.6,,,59.7,67.3,604,1417287,Disability Status,No Disability,Age Group,45-64,HLTHRB,SMOKE,POINT (-88.99771017799969 40.48501028300046),17,SMOKE03,PREV,DISSTAT,NODIS,AGEGRP,AGE02
242,2022,HHS2,HHS Region 2,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,9.6,9.6,,,8.1,11.3,242,253691,Disability Status,Any Disability,Sex,Female,HLTHRB,ECIG,,81,YESNO01,AGEADJPREV,DISSTAT,DISABL,SEX,GENF
313,2022,WA,Washington,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,12.7,12.7,,,11.2,14.5,313,90565,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",HLTHRB,ECIG,POINT (-120.47001078999972 47.52227862900048),53,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
592,2022,CA,California,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,38.8,38.8,,,34.9,42.8,592,1620058,Disability Status,Any Disability,Sex,Female,PREVENT,DENTIST,POINT (-120.99999953799971 37.63864012300047),6,YESNO02,AGEADJPREV,DISSTAT,DISABL,SEX,GENF
,2022,SD,South Dakota,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,Any Disability,Race/Ethnicity,Hispanic,HLTHRB,SMOKE,POINT (-100.3735306369997 44.353130053000484),46,SMOKE01,AGEADJPREV,DISSTAT,DISABL,RACE,HIS
4419,2022,HHS2,HHS Region 2,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,80.4,80.4,,,76.9,83.4,4419,3021483,Disability Type,Mobility Disability,,,PREVENT,PHYSICAL,,81,YESNO01,AGEADJPREV,DISTYPE,MOBDIS,,
728,2022,KY,Kentucky,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,46.8,46.8,,,42.7,51.1,728,573633,Disability Status,Any Disability,,,PREVENT,DENTIST,POINT (-84.77497104799966 37.645970271000465),21,YESNO01,AGEADJPREV,DISSTAT,DISABL,,
187,2022,LA,Louisiana,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,50.1,50.1,,,41.8,58.5,187,123281,Disability Type,Vision Disability,,,PREVENT,DENTIST,POINT (-92.44568007099969 31.31266064400046),22,YESNO02,AGEADJPREV,DISTYPE,VISDIS,,
74,2022,CT,Connecticut,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,18.2,18.2,,,13.6,24,74,26457,Disability Status,Any Disability,Race/Ethnicity,Hispanic,HLTHRB,SMOKE,POINT (-72.64984095199964 41.56266102000046),9,SMOKE02,AGEADJPREV,DISSTAT,DISABL,RACE,HIS
2300,2022,HI,Hawaii,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,79.4,79.4,,,77.2,81.5,2300,329182,Disability Status,No Disability,Sex,Female,PREVENT,PHYSICAL,POINT (-157.85774940299973 21.304850435000446),15,YESNO01,AGEADJPREV,DISSTAT,NODIS,SEX,GENF
907,2022,PR,Puerto Rico,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,63,63,,,59.3,66.5,907,467151,Disability Status,Any Disability,,,HLTHRB,TESTEVER,,72,YESNO01,AGEADJPREV,DISSTAT,DISABL,,
478,2022,HHS9,HHS Region 9,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,27.5,27.5,,,22.7,32.8,478,421413,Disability Status,Any Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",PREVENT,PHYSICAL,,88,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,MRC
155,2022,IL,Illinois,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,70.2,70.2,,,62.3,77.1,155,503986,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,SMOKE,POINT (-88.99771017799969 40.48501028300046),17,SMOKE03,AGEADJPREV,DISSTAT,NODIS,RACE,MRC
8574,2022,HHS8,HHS Region 8,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,85.1,85.1,,,83.5,86.5,8574,1461106,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",HLTHRB,ECIG,,87,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
1381,2022,HHS4,HHS Region 4,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,28,28,,,26.1,30.1,1381,1959226,Disability Type,Cognitive Disability,,,PREVENT,PHYSICAL,,83,YESNO02,AGEADJPREV,DISTYPE,COGDIS,,
53,2022,WY,Wyoming,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,68.6,68.6,,,53.9,80.3,53,7690,Disability Status,Any Disability,Race/Ethnicity,Hispanic,PREVENT,PHYSICAL,POINT (-108.10983035299967 43.23554134300048),56,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,HIS
7344,2022,HHS9,HHS Region 9,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,65.2,65.2,,,63.5,67,7344,8516909,Disability Status,No Disability,Sex,Male,PREVENT,DENTIST,,88,YESNO01,AGEADJPREV,DISSTAT,NODIS,SEX,GENM
1990,2022,IN,Indiana,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,67,67,,,64.9,69,1990,1167979,Disability Status,No Disability,Race/Ethnicity,"White, non-Hispanic",HLTHRB,TESTEVER,POINT (-86.14996019399968 39.766910452000445),18,YESNO02,AGEADJPREV,DISSTAT,NODIS,RACE,WHT
3497,2022,HHS8,HHS Region 8,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,41,41,,,39.1,42.9,3497,632859,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",PREVENT,DENTIST,,87,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
534,2022,MD,Maryland,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,97.7,97.7,,,96.1,98.6,534,342934,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",HLTHRB,ECIG,POINT (-76.60926011099963 39.29058096400047),24,YESNO02,AGEADJPREV,DISSTAT,NODIS,RACE,MRC
91,2022,NV,Nevada,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Current Smoker,%,Prevalence,14,14,,,10.8,18,91,64713,Disability Status,No Disability,Age Group,45-64,HLTHRB,SMOKE,POINT (-117.07184056399967 39.493240390000494),32,SMOKE01,PREV,DISSTAT,NODIS,AGEGRP,AGE02
175,2022,NM,New Mexico,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,65.1,65.1,,,57.5,72,175,90297,Disability Status,No Disability,Race/Ethnicity,"Other / Multirace, non-Hispanic",PREVENT,PHYSICAL,POINT (-106.24058098499967 34.52088095200048),35,YESNO01,AGEADJPREV,DISSTAT,NODIS,RACE,MRC
217,2022,HHS8,HHS Region 8,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,10.7,10.7,,,8.6,13.2,217,51880,Disability Type,Mobility Disability,,,HLTHRB,ECIG,,87,YESNO01,AGEADJPREV,DISTYPE,MOBDIS,,
456,2022,OR,Oregon,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,19.3,19.3,,,17.3,21.3,456,236812,Disability Status,No Disability,Sex,Female,HLTHRB,SMOKE,POINT (-120.15503132599969 44.56744942400047),41,SMOKE02,AGEADJPREV,DISSTAT,NODIS,SEX,GENF
101,2022,DC,District of Columbia,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Never Smoker,%,Age-adjusted Prevalence,55.6,55.6,,,44,66.6,101,11612,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",HLTHRB,SMOKE,POINT (-77.03196112699965 38.89037138500049),11,SMOKE03,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
144,2022,NJ,New Jersey,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,26.3,26.3,,,20.9,32.5,144,140917,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",PREVENT,PHYSICAL,POINT (-74.27369128799967 40.13057004800049),34,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
173,2022,CT,Connecticut,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,46.7,46.7,,,39.9,53.6,173,64833,Disability Status,Any Disability,Race/Ethnicity,Hispanic,PREVENT,DENTIST,POINT (-72.64984095199964 41.56266102000046),9,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,HIS
810,2022,HHS5,HHS Region 5,BRFSS,Prevention & Screenings,Visited a dentist in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,55.9,55.9,,,51.3,60.4,810,700171,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",PREVENT,DENTIST,,84,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,BLK
337,2022,FL,Florida,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,Yes,%,Age-adjusted Prevalence,78.3,78.3,,,67.5,86.2,337,531357,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",PREVENT,PHYSICAL,POINT (-81.92896053899966 28.932040377000476),12,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,BLK
362,2022,AL,Alabama,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,No,%,Age-adjusted Prevalence,51.2,51.2,,,45.8,56.6,362,411971,Disability Status,Any Disability,,,HLTHRB,TESTEVER,POINT (-86.63186076199969 32.84057112200048),1,YESNO02,AGEADJPREV,DISSTAT,DISABL,,
221,2022,DC,District of Columbia,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Age-adjusted Prevalence,92.5,92.5,,,85.7,96.2,221,42089,Disability Type,Cognitive Disability,,,HLTHRB,ECIG,POINT (-77.03196112699965 38.89037138500049),11,YESNO02,AGEADJPREV,DISTYPE,COGDIS,,
201,2022,AL,Alabama,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,57.3,57.3,,,47.3,66.7,201,183235,Disability Type,Mobility Disability,,,HLTHRB,TESTEVER,POINT (-86.63186076199969 32.84057112200048),1,YESNO01,AGEADJPREV,DISTYPE,MOBDIS,,
2276,2022,KS,Kansas,BRFSS,Health Risks & Behaviors,Current e-cigarette use among adults 18 years of age or older,No,%,Prevalence,97.1,97.1,,,95.9,97.9,2276,436367,Disability Status,No Disability,Age Group,45-64,HLTHRB,ECIG,POINT (-98.20078122699965 38.34774030000045),20,YESNO02,PREV,DISSTAT,NODIS,AGEGRP,AGE02
405,2022,NM,New Mexico,BRFSS,Health Risks & Behaviors,Smoking status among adults 18 years of age or older,Former Smoker,%,Age-adjusted Prevalence,27.6,27.6,,,24.4,31.1,405,150529,Disability Status,No Disability,Sex,Male,HLTHRB,SMOKE,POINT (-106.24058098499967 34.52088095200048),35,SMOKE02,AGEADJPREV,DISSTAT,NODIS,SEX,GENM
24,2022,WI,Wisconsin,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,23.2,23.2,,,14,35.9,24,19416,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",PREVENT,PHYSICAL,POINT (-89.81637074199966 44.39319117400049),55,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,BLK
199,2022,KY,Kentucky,BRFSS,Prevention & Screenings,Routine check-up in the past year among adults 18 years of age or older,No,%,Age-adjusted Prevalence,25.1,25.1,,,21.1,29.6,199,174845,Disability Status,Any Disability,Race/Ethnicity,"White, non-Hispanic",PREVENT,PHYSICAL,POINT (-84.77497104799966 37.645970271000465),21,YESNO02,AGEADJPREV,DISSTAT,DISABL,RACE,WHT
211,2022,NY,New York,BRFSS,Health Risks & Behaviors,Ever been tested for HIV among adults 18 to 64 years of age,Yes,%,Age-adjusted Prevalence,71,71,,,62.8,78.1,211,225866,Disability Status,Any Disability,Race/Ethnicity,"Black, non-Hispanic",HLTHRB,TESTEVER,POINT (-75.54397042699964 42.82700103200045),36,YESNO01,AGEADJPREV,DISSTAT,DISABL,RACE,BLK
